sansan_organization_code,sansan_location_code,corporate_number,data_source,company_name,base_name,zip_code,address,phone_number,crawled_at
8248663899438,7625700602019,4000020172022,ZC_KAIGO,七尾市,公立能登総合病院　訪問看護ステーション,,石川県七尾市藤橋町ア部6番地4,0767-52-8775,2023-10-17 14:25:00 UTC
6171425003198,9955128619771,5013105001089,ZC_KAIGO,七日会,杜の園むらやまデイサービスセンター,,東京都武蔵村山市三ツ藤1-80-61Ｆ,042-520-0611,2023-10-17 14:25:00 UTC
,,,,三光会,老人デイサービスセンター燦燦館東なかつ,,大分県中津市大字上如水字野田1825番10,0979⁃26⁃2212,2023-10-17 14:25:00 UTC
,,,,三光会,老人デイサービスセンター燦燦館中央,,大分県中津市中央町１丁目３－５４,0979-33-7002,2023-10-17 14:25:00 UTC
,,,,三和会,特別養護老人ホームあじさい苑ユニット型,,千葉県市原市新堀947-3, 0436-36-1533 ,2023-10-17 14:25:00 UTC
,,,,三和会,ふれあいホームたかだ,,栃木県河内郡上三川町上三川2269－6,0285-37-8196,2023-10-17 14:25:00 UTC
,,,,三和会,ショートステイサービスあじさい苑ユニット型,,千葉県市原市新堀947-3,0436-36-1533,2023-10-17 14:25:00 UTC
,,,,三善会,アメニティつしま指定居宅介護支援事業所,,愛知県津島市古川町2丁目56番地,0567-28-8828,2023-10-17 14:25:00 UTC
,,,,三善会,老人保健施設　第一アメニティつしま,,愛知県津島市東柳原町3丁目47-1,0567-24-0112,2023-10-17 14:25:00 UTC
,,,,三善会,老人保健施設　第一アメニティつしま,,愛知県津島市東柳原町3丁目47-1,0567-24-0112,2023-10-17 14:25:00 UTC
,,,,三善会,老人保健施設　第一アメニティつしま,,愛知県津島市東柳原町3丁目47-1,0567-24-0112,2023-10-17 14:25:00 UTC
,,,,三善会,津島中央病院指定居宅介護支援事業所,,津島市葉苅町綿掛63番地,0567-23-3200,2023-10-17 14:25:00 UTC
,,,,三州会,介護老人保健施設ひまわり,,真砂本町3番81号介護老人保健施設ひまわり,099-285-2211,2023-10-17 14:25:00 UTC
,,,,三愛会,リリ・ピアサ,,京都府綾部市井倉町東12番地1,0773-43-3339,2023-10-17 14:25:00 UTC
,,,,三愛会,ふらむはぁと訪問看護・リハビリねっと綾部,,京都府綾部市井倉町東12番地1,0773-42-3955,2023-10-17 14:25:00 UTC
,,,,三愛会,ふらむはぁとリハマネジメント綾部,,京都府綾部市井倉町東12番地の1,0773-42-3955,2023-10-17 14:25:00 UTC
,,,,三愛会,ふらむはぁと訪問看護リハビリねっと小浜,,福井県小浜市遠敷7丁目301AYATTO,0770⁃56⁃1099,2023-10-17 14:25:00 UTC
,,,,三慶会,介護老人保健施設　びわの葉,,埼玉県さいたま市西区宝来1348-1,048-623-1102,2023-10-17 14:25:00 UTC
,,,,三才堂,医療法人三才堂　内山医院デイケアセンター,,愛知県新城市平井字新栄2－1, 0536-22-3939 ,2023-10-17 14:25:00 UTC
4922666857322,5096640347324,6140005005041,ZC_KAIGO,三桂会,小規模特養まんてん加古川,,加古川市西神吉町大国１１６－１, 079-431-8821 ,2023-10-17 14:25:00 UTC
6990420079117,1888368894609,5000020142107,ZC_KAIGO,三浦市,三浦市立病院,,神奈川県三浦市岬陽町４番３３号,046-882-2111,2023-10-17 14:25:00 UTC
4613370147277,9634595753113,5013105000818,ZC_KAIGO,三秀会,医療法人社団三秀会　羽村三慶病院,,東京都羽村市羽字武蔵野4207,042-570-1181,2023-10-17 14:25:00 UTC
6970926910942,5800408616221,3000020012220,ZC_KAIGO,三笠市,市立三笠総合病院訪問看護ステーションゆうゆう,,北海道三笠市宮本町４８９番地１市立三笠総合病院,01267-2-3131,2023-10-17 14:25:00 UTC
,,,,三笠苑,三笠訪問看護ステーション,,青森県弘前市堀越柳元２９３,0172-29-5512,2023-10-17 14:25:00 UTC
,,,,三良会,デイサービスセンター　あおいうみ,,青森県青森市安方1丁目103-2,017-721-1111,2023-10-17 14:25:00 UTC
8940566808538,5316161234767,1430005011782,ZC_KAIGO,三草会,もえれのお家篠路,,札幌市北区篠路1条2丁目1－7リハケアセンター篠路, 011-299-1145 ,2023-10-17 14:25:00 UTC
6053049414925,9311987958655,7000020372081,ZC_KAIGO,三豊市,三豊市立西香川病院　小規模デイサービスセンター「うちん家」,,香川県三豊市高瀬町下麻1281番地1,0875-74-6265,2023-10-17 14:25:00 UTC
6053049414925,9667852379770,7000020372081,ZC_KAIGO,三豊市,三豊市立西香川病院,,香川県三豊市高瀬町比地中２９８６番地３,0875-72-5121,2023-10-17 14:25:00 UTC
6053049414925,9667852379770,7000020372081,ZC_KAIGO,三豊市,三豊市立西香川病院,,香川県三豊市高瀬町比地中２９８６番地３,0875-72-5121,2023-10-17 14:25:00 UTC
6053049414925,7513526257897,7000020372081,ZC_KAIGO,三豊市,三豊市財田町デイサービスセンター,,香川県三豊市財田町財田上２１４１番地,0875-67-0120,2023-10-17 14:25:00 UTC
6053049414925,5431291860693,7000020372081,ZC_KAIGO,三豊市,三豊市立永康病院訪問看護ステーション,,香川県三豊市詫間町詫間1303番地5,0875-23-6061,2023-10-17 14:25:00 UTC
6053049414925,9667852379770,7000020372081,ZC_KAIGO,三豊市,三豊市立西香川病院居宅介護支援事業所,,香川県三豊市高瀬町比地中２９８６－３,0875-72-5121,2023-10-17 14:25:00 UTC
,,,,三輪会,指定訪問介護事業所山手,,茨城県土浦市国分町7-6,029-835-3111,2023-10-17 14:25:00 UTC
6707095385490,3332341776554,6060002022790,ZC_KAIGO,三鈴堂,三鈴堂　那須事業所,,栃木県那須郡那須町寺子乙2562-24,0287⁃71⁃1270,2023-10-17 14:25:00 UTC
6707095385490,3332341776554,6060002022790,ZC_KAIGO,三鈴堂,三鈴堂　那須事業所,,栃木県那須郡那須町大字寺子乙2562-24,0287-71-1270,2023-10-17 14:25:00 UTC
7152523352592,2479729475269,8000020132047,ZC_KAIGO,三鷹市,三鷹市高齢者センターけやき苑,,東京都三鷹市深大寺2丁目29番13号,0422-34-5440,2023-10-17 14:25:00 UTC
7152523352592,2479729475269,8000020132047,ZC_KAIGO,三鷹市,三鷹市高齢者センターけやき苑,,東京都三鷹市深大寺2丁目29番13号,0422⁃34⁃5440,2023-10-17 14:25:00 UTC
2928183782387,4954767487058,2000020383562,ZC_KAIGO,上島町,上島町定居宅介護支援事業所,,愛媛県越智郡上島町生名６２１－１,0897-74-0921,2023-10-17 14:25:00 UTC
2928183782387,6786211891346,2000020383562,ZC_KAIGO,上島町,上島町老人短期入所施設,,愛媛県越智郡上島町生名1268番地1,0897-76-2250,2023-10-17 14:25:00 UTC
2928183782387,9624168288553,2000020383562,ZC_KAIGO,上島町,上島町特別養護老人ホーム　海光園,,愛媛県越智郡上島町生名1268番地1,0897-76-2250,2023-10-17 14:25:00 UTC
2928183782387,4493329212013,2000020383562,ZC_KAIGO,上島町,上島町魚島デイサービスセンター,,愛媛県越智郡上島町魚島一番耕地1367番地2,0897-74-1120,2023-10-17 14:25:00 UTC
3965377463529,1867753488288,8000020014575,MANUAL_COLLECTION,上川町,上川町立介護医療院つつじ苑,,北海道上川郡上川町花園町175番地,01658-2-1231,2023-10-17 14:25:00 UTC
3965377463529,7323568458757,8000020014575,ZC_KAIGO,上川町,上川町立介護老人保健施設つつじ苑,,北海道上川郡上川町花園町１７５番地,01658⁃2⁃1231,2023-10-17 14:25:00 UTC
3965377463529,7323568458757,8000020014575,ZC_KAIGO,上川町,上川町立介護老人保健施設つつじ苑,,北海道上川郡上川町花園町１７５番地,01658-2-1231,2023-10-17 14:25:00 UTC
7632305528782,1260869769288,4000020163228,ZC_KAIGO,上市町,かみいち居宅介護支援事業所,,富山県中新川郡上市町法音寺51　かみいち総合病院敷地内在宅医療連携館, 076-472-5705 ,2023-10-17 14:25:00 UTC
6245210666599,1273779907414,2000020202037,ZC_KAIGO,上田市,上田市武石診療所,,上田市下武石７７１－１,0268-85-3308,2023-10-17 14:25:00 UTC
1746317291721,7589155490799,9000020152226,ZC_KAIGO,上越市,センター病院訪問看護ステーション,,新潟県上越市南高田町6番9号,025-523-2131,2023-10-17 14:25:00 UTC
1746317291721,7624320828614,9000020152226,ZC_KAIGO,上越市,上越地域医療センター病院,,新潟県上越市南高田町６番９号,025-523-2131,2023-10-17 14:25:00 UTC
1746317291721,1321133001704,9000020152226,ZC_KAIGO,上越市,センター病院居宅介護支援事業所,,新潟県上越市南高田町6番9号,025-522-7270,2023-10-17 14:25:00 UTC
8859347345289,5698967912481,6000020284815,ZC_KAIGO,上郡町,上郡町訪問看護ステーション,,兵庫県赤穂郡上郡町大持278番地上郡町役場　第2庁舎　1階,0791-52-2400,2023-10-17 14:25:00 UTC
1650140479266,9180657719444,1000020212202,ZC_KAIGO,下呂市,下呂市立小坂診療所,,岐阜県下呂市小坂町大島１９６５番地,0576-62-2212,2023-10-17 14:25:00 UTC
1650140479266,9180657719444,1000020212202,ZC_KAIGO,下呂市,下呂市立小坂診療所,,岐阜県下呂市小坂町大島1965番地,0576⁃62⁃2212,2023-10-17 14:25:00 UTC
1650140479266,2965130969038,1000020212202,ZC_KAIGO,下呂市,下呂市立小坂老人保健施設,,岐阜県下呂市小坂町大島１９６３番地,0576⁃62⁃2212,2023-10-17 14:25:00 UTC
1650140479266,4139098879386,1000020212202,ZC_KAIGO,下呂市,下呂市立金山病院,,岐阜県下呂市金山町金山973番地6,0576-32-2121,2023-10-17 14:25:00 UTC
1650140479266,9180657719444,1000020212202,ZC_KAIGO,下呂市,下呂市立小坂診療所,,岐阜県下呂市小坂町大島１９６５番地,0576-62-2212,2023-10-17 14:25:00 UTC
1650140479266,2965130969038,1000020212202,ZC_KAIGO,下呂市,下呂市立小坂老人保健施設,,岐阜県下呂市小坂町大島１９６３番地,0576-62-2212,2023-10-17 14:25:00 UTC
8523804524652,1969125196522,9000020014681,ZC_KAIGO,下川町,下川町立デイサービスセンター,,北海道上川郡下川町西町３５２番地,01655-4-3965,2023-10-17 14:25:00 UTC
8523804524652,9732634380614,9000020014681,ZC_KAIGO,下川町,町立下川病院,,北海道上川郡下川町西町３６番地,01655⁃4⁃2039,2023-10-17 14:25:00 UTC
8523804524652,2699701924950,9000020014681,ZC_KAIGO,下川町,下川町立特別養護老人ホームあけぼの園,,北海道上川郡下川町西町３５２番地,01655-4-3857,2023-10-17 14:25:00 UTC
8523804524652,1969125196522,9000020014681,ZC_KAIGO,下川町,下川町立デイサービスセンター居宅介護支援事業所,,北海道上川郡下川町西町352番地, 01655-4-3965 ,2023-10-17 14:25:00 UTC
8523804524652,9093597530079,9000020014681,ZC_KAIGO,下川町,下川町立短期入所生活介護事業所,,北海道上川郡下川町西町３５２番地,01655-4-3857,2023-10-17 14:25:00 UTC
6126042931553,7935562740007,4000020352012,ZC_KAIGO,下関市,下関市立豊田中央病院,,山口県下関市豊田町大字矢田３６５番地１,083-766-1012,2023-10-17 14:25:00 UTC
6126042931553,7935562740007,4000020352012,ZC_KAIGO,下関市,下関市立豊田中央病院,,山口県下関市豊田町大字矢田３６５番地１,083-766-1012,2023-10-17 14:25:00 UTC
6126042931553,7935562740007,4000020352012,ZC_KAIGO,下関市,下関市立豊田中央病院,,山口県下関市豊田町大字矢田３６５番地１,０８３－７６６－１０１２,2023-10-17 14:25:00 UTC
,,,,不動会,ユニット型特別養護老人ホーム　一本松荘,,熊本県山鹿市鹿本町津袋450,0968⁃46⁃2524,2023-10-17 14:25:00 UTC
,,,,不動会,ユニット型特別養護老人ホーム　一本松荘ショートステイ,,熊本県山鹿市鹿本町津袋450,0968-46-2524,2023-10-17 14:25:00 UTC
,,,,不動会,通所介護　よかとこデイ,,熊本県山鹿市山鹿３９,０９６８－４４－１２２８,2023-10-17 14:25:00 UTC
,,,,不動会,特別養護老人ホーム　一本松荘,,熊本県山鹿市鹿本町津袋４５０,0968-46-2524,2023-10-17 14:25:00 UTC
,,,,不動会,特別養護老人ホーム　一本松荘ショートステイ,,熊本県山鹿市鹿本町津袋４５０,0968-46-2524,2023-10-17 14:25:00 UTC
,,,,世光会,せいこうかいほうもんかいごすてーしょん,,鹿児島県指宿市東方353番地メゾン・ド・さくら1階,0993-22-1588,2023-10-17 14:25:00 UTC
,,,,中央会,グループホーム　ゆうけあ相河,,石川県金沢市西泉6丁目134番地,076-245-1167,2023-10-17 14:25:00 UTC
2023623701662,2622533520034,8000020131024,ZC_KAIGO,中央区,中央区立介護老人保健施設リハポート明石,,東京都中央区明石町1-6,03-3545-9911,2023-10-17 14:25:00 UTC
2023623701662,2622533520034,8000020131024,ZC_KAIGO,中央区,中央区立介護老人保健施設リハポート明石,,東京都中央区明石町1-6,03-3545-9911,2023-10-17 14:25:00 UTC
2023623701662,2622533520034,8000020131024,ZC_KAIGO,中央区,中央区立介護老人保健施設リハポート明石,,東京都中央区明石町1-6,03⁃3545⁃9911,2023-10-17 14:25:00 UTC
2023623701662,2622533520034,8000020131024,ZC_KAIGO,中央区,中央区立介護老人保健施設リハポート明石,,東京都中央区明石町1番6号,０３－３５４５－９９１１,2023-10-17 14:25:00 UTC
9619745347926,4607086484138,3170005001981,ZC_KAIGO,中庸会,特別養護老人ホーム　天美苑,,海南市七山964番地1,073-486-0114,2023-10-17 14:25:00 UTC
,,,,中沢会,デイサービスセンター萬葉の杜,,群馬県前橋市下大島町538-9,027-225-7008,2023-10-17 14:25:00 UTC
,,,,中沢会,訪問介護ステーション萬葉の杜,,群馬県前橋市下大島町538-9,027-225-7009,2023-10-17 14:25:00 UTC
2728898115811,1618581314025,9000020304280,ZC_KAIGO,串本町,くしもと町立病院介護医療院,,和歌山県東牟婁郡串本町サンゴ台691-7, 0735-62-7111 ,2023-10-17 14:25:00 UTC
2728898115811,6824689004687,9000020304280,ZC_KAIGO,串本町,くしもと町立病院,,和歌山県東牟婁郡串本町サンゴ台691番地7,0735-62-7111,2023-10-17 14:25:00 UTC
3270745546966,8828702808898,4000020452076,ZC_KAIGO,串間市,串間市民病院　居宅介護支援事業所,,宮崎県串間市大字西方7917番地串間市民病院内,0987-72-1234,2023-10-17 14:25:00 UTC
1541073218435,6465728423397,3000020282235,ZC_KAIGO,丹波市,丹波市青垣訪問看護ステーション,,兵庫県丹波市青垣町沢野115番地,0795-80-5200,2023-10-17 14:25:00 UTC
1541073218435,6123538930828,3000020282235,ZC_KAIGO,丹波市,丹波市国民健康保険青垣診療所,,兵庫県丹波市青垣町沢野114番地,0795-87-0109,2023-10-17 14:25:00 UTC
3995351145054,5553900208619,2060005004897,ZC_KAIGO,丹緑会,在宅介護支援センター栗林荘,,栃木県小山市塚崎463－1,0285-27-1582,2023-10-17 14:25:00 UTC
3995351145054,5895499206293,2060005004897,MANUAL_COLLECTION,丹緑会,デイサービスセンター栗林荘,,栃木県小山市塚崎　463-1,0285-27-1582,2023-10-17 14:25:00 UTC
7118153192156,1795194787424,5011805001375,ZC_KAIGO,久光会,久光クリニック,,東京都足立区六町2-6-24, 03-5831-0502 ,2023-10-17 14:25:00 UTC
,,,,久寿会,ヘルパーステーションすずらん,,大分県速見郡日出町2100番1,0977-75-6310,2023-10-17 14:25:00 UTC
6156825090989,7842897637182,8320005004452,ZC_KAIGO,久寿会,グループホームすずらん,,大分県速見郡日出町大字藤原1691番地1,0977-73-1052,2023-10-17 14:25:00 UTC
1453443526127,2610269038709,2090005006263,ZC_KAIGO,久晴会,医療法人　甲斐リハビリテーションクリニック　通所リハビリにじ,,山梨県甲斐市西八幡3990, 055-278-1412 ,2023-10-17 14:25:00 UTC
1453443526127,4360967654246,2090005006263,ZC_KAIGO,久晴会,甲斐リハビリテーションクリニック訪問リハビリテーションにじ,,山梨県甲斐市西八幡3990,055-278-1412,2023-10-17 14:25:00 UTC
9943579928068,6990797928703,,ZC_KAIGO,久楽会,萬生苑,,金沢市利屋町は64番地1,076-257-8111,2023-10-17 14:25:00 UTC
,,,,久楽会,ファミリーケア城南,,金沢市城南1-21-21, 076-232-8221 ,2023-10-17 14:25:00 UTC
,,,,久楽会,ファミリーケア城南,,石川県金沢市城南1丁目21番21号,076-232-8221,2023-10-17 14:25:00 UTC
9943579928068,6990797928703,,ZC_KAIGO,久楽会,萬生苑,,金沢市利屋町は64番地１, 076-257-8111 ,2023-10-17 14:25:00 UTC
,,,,久盛会,小規模多機能ホーム秋田高城,,東京都町田市根岸2丁目３２番地１６号,042-791-1232,2023-10-17 14:25:00 UTC
,,,,乙部町,乙部町立特別養護老人ホームおとべ荘,,北海道爾志郡乙部町字元和200番地の1,0139-62-3827,2023-10-17 14:25:00 UTC
,,,,乙部町,乙部町立特別養護老人ホームおとべ荘,,北海道爾志郡乙部町字元和200番地の1,0139-62-3827,2023-10-17 14:25:00 UTC
5805770737123,9142979699531,1000020013641,ZC_KAIGO,乙部町,乙部町デイサービスセンター,,北海道爾志郡乙部町字緑町７０４番地の１０ケアセンターおとべ,0139⁃62⁃4032,2023-10-17 14:25:00 UTC
5805770737123,6492175467845,1000020013641,ZC_KAIGO,乙部町,乙部町国民健康保険病院,,北海道爾志郡乙部町字緑町704番地1,0139⁃62⁃2331,2023-10-17 14:25:00 UTC
2381562409091,4910111095789,9000020242101,ZC_KAIGO,亀山市,亀山市立医療センター訪問看護ステーション,,三重県亀山市亀田町466番地１,0595-83-1966,2023-10-17 14:25:00 UTC
,,,,亀泉会,特別養護老人ホーム寿敬園(ユニット型),,愛知県稲沢市平和町観音堂東海塚26番地, 0567-46-1175 ,2023-10-17 14:25:00 UTC
,,,,亀泉会,特別養護老人ホーム寿敬園(ユニット型),,愛知県稲沢市平和町観音堂東海塚26番地,0567-46-1175,2023-10-17 14:25:00 UTC
2295514445986,4327546445509,8000020032131,ZC_KAIGO,二戸市,二戸市国民健康保険浄法寺診療所,,岩手県二戸市浄法寺町小池6番地1,0195-38-2021,2023-10-17 14:25:00 UTC
,,,,五光会,医療法人五光会　桃の光,,福島県福島市笹谷字中田１－８, 024-555-1032 ,2023-10-17 14:25:00 UTC
6734336538085,9256834930818,1000020292079,ZC_KAIGO,五條市,西吉野・大塔居宅介護支援事業所,,奈良県五條市西吉野町城戸122番地の１五條市役所西吉野支所内,0747-33-0062,2023-10-17 14:25:00 UTC
6216892396138,5778755837084,4000020332071,ZC_KAIGO,井原市,井原市立井原市民病院,,岡山県井原市井原町１１８６番地,０８６６－６２－１１３３,2023-10-17 14:25:00 UTC
6216892396138,5778755837084,4000020332071,ZC_KAIGO,井原市,井原市立井原市民病院,,岡山県井原市井原町1186番地,0866-62-1133,2023-10-17 14:25:00 UTC
6216892396138,5778755837084,4000020332071,ZC_KAIGO,井原市,井原市立井原市民病院,,岡山県井原市井原町1186番地, 0866-62-1133 ,2023-10-17 14:25:00 UTC
5855913133861,5416826409812,3130001046729,ZC_KAIGO,京乃詩,介護・支援センターなでしこ,,京都府京都市西京区松室吾田神町204エクセル吾田神B-105,075-394-3166,2023-10-17 14:25:00 UTC
5832668298948,4602535211068,3000020013994,ZC_KAIGO,京極町,ひまわりクリニックきょうごく,,北海道虻田郡京極町字京極３１６番地,０１３６－４２－２１６１,2023-10-17 14:25:00 UTC
3595303264677,2926999712577,7060005003829,ZC_KAIGO,京福会,特別養護老人ホーム寿山荘ブランチさきたま,,栃木県那須塩原市埼玉3-17,0287-60-0061,2023-10-17 14:25:00 UTC
3595303264677,6129626001100,7060005003829,ZC_KAIGO,京福会,特別養護老人ホーム　寿山荘ブランチさきたま,,栃木県那須塩原市埼玉3-17,０２８７－６０－００６１,2023-10-17 14:25:00 UTC
9063728847146,8732193613306,2000020261009,ZC_KAIGO,京都市,京都市ヘルパー室,,京都府京都市南区西九条南田町９番地,075⁃606⁃2330,2023-10-17 14:25:00 UTC
,,,,人昭会,小規模多機能型居宅介護　玲音,,庄内町庄内原838番地8,097-582-2121,2023-10-17 14:25:00 UTC
,,,,仁寿会,東洋病院,,徳島市北島田町1丁目160-2,088⁃632⁃7700,2023-10-17 14:25:00 UTC
,,,,仁寿会,グループホーム千寿園,,徳島市北島田町1丁目126番地6,088-632-7778,2023-10-17 14:25:00 UTC
,,,,仁寿会,東洋病院,,徳島県徳島市北島田町1丁目160番地2,０８８－６３２－７７７７,2023-10-17 14:25:00 UTC
,,,,仁寿会,居宅介護支援事業所　アクシス,,岐阜県多治見市小名田町西ヶ洞１－６４８タジミ第一病院　４階,0572-21-3435,2023-10-17 14:25:00 UTC
,,,,仁寿会,医療法人　仁寿会　介護老人保健施設　アルマ・マータ,,岐阜県多治見市小名田町西ヶ洞71-1,0572-24-6787,2023-10-17 14:25:00 UTC
,,,,仁心会,医療法人仁心会　グループホームあっぷる,,宇部市昭和町１丁目９ー３,0836-35-7691,2023-10-17 14:25:00 UTC
,,,,仁愛会,デイサービスセンター　フローレ川合,,岐阜県可児市川合793-1,0574-60-2600,2023-10-17 14:25:00 UTC
,,,,仁愛会,特別養護老人ホームフローレ川合,,岐阜県可児市川合793-1特別養護老人ホームフローレ川合,0574-60-2600,2023-10-17 14:25:00 UTC
,,,,仁愛会,ヘルパーステーションらくだ,,沖縄県浦添市伊祖4-10-2ライフピア友　201号, 098-870-1026 ,2023-10-17 14:25:00 UTC
,,,,仁愛会,ショートステイ　フローレ川合,,岐阜県可児市川合７９３－１,0574-60-2600,2023-10-17 14:25:00 UTC
,,,,仁新会,グループホームそよ風,,高知県吾川郡いの町2274番地1,088-893-0888,2023-10-17 14:25:00 UTC
,,,,仁新会,小規模多機能型居宅介護青空,,高知県吾川郡いの町3611番地5,088-821-7554,2023-10-17 14:25:00 UTC
,,,,仁栄会,緑ヶ丘介護医療院,,埼玉県所沢市狭山ヶ丘1-3009,04-2948-8181,2023-10-17 14:25:00 UTC
,,,,仁泉会,訪問看護ステーションえがおみょう,,青森県八戸市大字妙字分枝３８番地３,０１７８－３０－１５０１,2023-10-17 14:25:00 UTC
,,,,仁泉会,グループホーム　にこにこ館,,青森県十和田市大字相坂字高清水１２６９,0176⁃22⁃0067,2023-10-17 14:25:00 UTC
,,,,仁泉会,介護老人保健施設ハートランド,,青森県十和田市大字相坂字高清水78-450,0176-25-1005,2023-10-17 14:25:00 UTC
,,,,仁泉会,居宅介護支援事業所　介護老人保健施設しんごう,,青森県三戸郡新郷村大字戸来字金ヶ沢森ノ下24, 0178-78-3181 ,2023-10-17 14:25:00 UTC
,,,,仁泉会,グループホーム妙水苑,,青森県八戸市大字妙字分枝４３,0178⁃30⁃2778,2023-10-17 14:25:00 UTC
,,,,仁泉会,グループホームしろいし,,宮城県白石市城北町１－３９,０２２４－２２－２３３０,2023-10-17 14:25:00 UTC
,,,,仁泉会,介護老人保健施設ハートランド,,青森県十和田市大字相坂字高清水78－450,０１７６－２５－２５９０,2023-10-17 14:25:00 UTC
,,,,仁泉会,介護老人保健施設ハートランド,,十和田市大字相坂字高清水78-450,0176-25-0122,2023-10-17 14:25:00 UTC
,,,,仁泉会,ヘルパーステーションかわらまち,,青森県三戸郡五戸町字川原町西裏5-80,0178-61-1060,2023-10-17 14:25:00 UTC
,,,,仁泉会,医療法人仁泉会池浦訪問看護ステーション,,愛知県安城市池浦町丸田302番地5, 0566-72-5885 ,2023-10-17 14:25:00 UTC
,,,,仁泉会,デイサービスセンターにこにこプラザみさわ,,青森県三沢市松園町3丁目2番1号,0176⁃51⁃8844,2023-10-17 14:25:00 UTC
,,,,仁泉会,グループホームはしかみ苑,,青森県三戸郡階上町蒼前西７丁目９－４０７,0178-80-1818,2023-10-17 14:25:00 UTC
,,,,仁泉会,医療法人仁泉会　デイサービスセンターしんごう,,青森県三戸郡新郷村大字戸来字金ヶ沢坂ノ下17-1,0178-61-7570,2023-10-17 14:25:00 UTC
,,,,仁泉会,訪問看護ステーションえがおみょう,,八戸市大字妙字分枝３８番地３,0178⁃30⁃1313,2023-10-17 14:25:00 UTC
,,,,仁泉会,訪問看護ステーションえがお,,青森県十和田市穂並町6-27,0176-23-3369,2023-10-17 14:25:00 UTC
,,,,仁泉会,デイサービスセンターにこにこプラザ五戸,,青森県三戸郡五戸町字川原町西裏5-80, 0178-61-1060 ,2023-10-17 14:25:00 UTC
,,,,仁泉会,居宅介護支援事業所えがお,,青森県十和田市穂並町6-27,0176-21-3355,2023-10-17 14:25:00 UTC
,,,,仁泉会,グループホーム　あさみず,,宮城県登米市中田町浅水字上川面65-1,0220-35-3151,2023-10-17 14:25:00 UTC
,,,,仁泉会,医療法人仁泉会　池浦ケアプラン,,愛知県安城市池浦町丸田302番地5,0566-72-5885,2023-10-17 14:25:00 UTC
,,,,仁泉会,在宅介護支援センターハートランド　居宅介護支援事業所,,青森県十和田市大字相坂字高清水７８－４５０,0176-23-2005,2023-10-17 14:25:00 UTC
,,,,仁泉会,グループホームしんまち,,宮城県亘理郡亘理町字新町41-9,0223-32-8507,2023-10-17 14:25:00 UTC
,,,,仁泉会,訪問看護ステーションえがおみょう,,八戸市大字妙字分枝３１,０１７８－３０－１３１７,2023-10-17 14:25:00 UTC
,,,,仁泉会,介護老人保健施設ハートランド,,十和田市大字相坂字高清水78-450,０１７６－２５－０１２２,2023-10-17 14:25:00 UTC
,,,,仁泉会,妙水苑デイサービスセンター,,青森県八戸市大字妙字分枝３９－１,0178-30-1556,2023-10-17 14:25:00 UTC
,,,,仁照会,デイサービスみなみが丘,,高知市春野町南ヶ丘2丁目９－４,０８８－８４２－８３６２,2023-10-17 14:25:00 UTC
7484868369727,6954384384037,7122005000923,ZC_KAIGO,仁風会,社会福祉法人仁風会ケアプランセンター吉野のあかり,,吉野郡大淀町比曽107番6,0746-34-5500,2023-10-17 14:25:00 UTC
7484868369727,2779770036429,7122005000923,ZC_KAIGO,仁風会,社会福祉法人仁風会デイサービスセンター吉野のあかり,,吉野郡大淀町比曽107番6,0746-34-5600,2023-10-17 14:25:00 UTC
7406145421835,2245646151425,3000020013706,ZC_KAIGO,今金町,今金町介護老人保健施設,,北海道瀬棚郡今金町字今金１７－２,0137-82-2780,2023-10-17 14:25:00 UTC
7406145421835,2245646151425,3000020013706,ZC_KAIGO,今金町,今金町介護老人保健施設,,北海道瀬棚郡今金町字今金１７－２,0137-82-2780,2023-10-17 14:25:00 UTC
7406145421835,2245646151425,3000020013706,ZC_KAIGO,今金町,今金町介護老人保健施設,,北海道瀬棚郡今金町字今金１７－２,0137-82-2780,2023-10-17 14:25:00 UTC
6688122241025,1038532377391,3000020052159,ZC_KAIGO,仙北市,仙北市介護老人保健施設にしき園,,秋田県仙北市西木町門屋字屋敷田100番地,0187-47-3211,2023-10-17 14:25:00 UTC
6688122241025,1038532377391,3000020052159,ZC_KAIGO,仙北市,仙北市介護老人保健施設にしき園,,秋田県仙北市西木町門屋字屋敷田100番地, 0187-47-3211 ,2023-10-17 14:25:00 UTC
,,,,代医会,早尾園通所介護事業所,,熊本県八代郡氷川町早尾132,0965-62-3838,2023-10-17 14:25:00 UTC
,,,,代医会,早尾園短期入所生活介護事業所,,熊本県八代郡氷川町早尾132特別養護老人ホーム　早尾園,０９６５－６２－３８３８,2023-10-17 14:25:00 UTC
,,,,代医会,特別養護老人ホーム早尾園,,熊本県八代郡氷川町早尾132,0965⁃62⁃3838,2023-10-17 14:25:00 UTC
,,,,代医会,早尾園訪問介護事業所,,熊本県八代郡氷川町早尾132,0965-62-3838,2023-10-17 14:25:00 UTC
3134320442193,3648217414814,5000020264636,ZC_KAIGO,伊根町,伊根町訪問看護ステーション,,京都府与謝郡伊根町字日出646番地伊根町総合保健施設　2F,0772-32-3051,2023-10-17 14:25:00 UTC
1115249271221,1039583197005,6000020242161,ZC_KAIGO,伊賀市,伊賀市立上野総合市民病院　訪問看護ステーション,,伊賀市四十九町８３１番地,0595-24-1111,2023-10-17 14:25:00 UTC
