sansan_organization_code,url,country_code,corporate_number,name,name_furigana,address_inside,prefecture_name,prefecture_code,updated_at
1028748246991,http://jkkai.com,JP,8430005001851,医療法人社団慈昂会,シャダンウツミノボルカイ,北海道札幌市豊平区福住二条1丁目2番5号,北海道,01,2023-04-03T03:28:02Z
9188028032126,,JP,,,,,,,
2962567524992,,JP,7430005013988,医療法人社団翠和会,スイワカイ,北海道札幌市白石区南郷通19丁目南3番25号マルシンビル南郷1階,北海道,01,
5253012059861,http://green-chozai.com/,JP,3430001005101,株式会社グリーン調剤,グリーンチョウザイ,北海道札幌市中央区大通西11丁目4番27号,北海道,01,2023-04-03T03:24:41Z
7404100707496,https://ike-fami.or.jp,JP,6430005001622,医療法人社団池田ファミリー歯科,シャダンイケダファミリーシカ,北海道札幌市北区篠路四条8丁目1番18号,北海道,01,
8802189478393,,JP,5430001035740,株式会社久保ファーマシー,クボファーマシー,北海道札幌市北区新琴似十条8丁目2番11号,北海道,01,
1026637632073,http://eveclinic.jp/,JP,4430005012902,医療法人社団EVEウィミンズクリニック,シャダンEVEウィミンズクリニック,北海道札幌市白石区南郷通21丁目南5番41号,北海道,01,
5060984339204,,JP,1430002015514,株式会社バイタル,バイタル,北海道札幌市白石区北郷二条1丁目2番4号,北海道,01,
7730512603348,https://gakken-educational.co.jp/,JP,5010701022774,株式会社学研エデュケーショナル,ガッケンエデュケーショナル,東京都品川区西五反田2丁目11番8号,東京都,13,2023-04-03T16:52:36Z
9277129402795,https://houjin-db.info/companies/1180003023285,JP,1180003023285,合同会社虹色,ニジイロ,愛知県知多市南粕谷1丁目20番地の65,愛知県,23,
7725954650656,,JP,2430005006360,医療法人社団南郷メンタルクリニック,シャダンナンゴウメンタルクリニック,北海道札幌市白石区南郷通19丁目南3番11号メディカル97 4F,北海道,01,
1149942149937,http://www.cruto.net,JP,2330001022636,株式会社Steki,ステッキ,熊本県熊本市東区下江津5丁目10番22号,熊本県,43,
7020973913392,http://www.sato-pediatric-clinic.com,JP,3430005001872,医療法人社団さとう小児科医院,サトウショウニカイイン,北海道札幌市北区北二十五条西5丁目1番1号,北海道,01,2023-04-03T03:34:07Z
4187239357400,,JP,9430002034036,有限会社つかさ,ツカサ,北海道札幌市清田区美しが丘二条3丁目7番2号,北海道,01,
1629750426852,,JP,2430002000283,有限会社アート調剤薬局,アートチョウザイヤッキョク,北海道札幌市北区新琴似八条6丁目5番10号,北海道,01,
4928513060606,http://www.hakusui-kai.jp,JP,6430005003726,医療法人社団白水会,ハクスイカイ,北海道札幌市手稲区西宮の沢一条4丁目10番17号,北海道,01,
8759874917644,https://www.qolhd.co.jp/,JP,6010401088941,クオールホールディングス株式会社,クオールホールディングス,東京都港区虎ノ門4丁目3番1号城山トラストタワー37階,東京都,13,
1695898424933,https://vns-bloom.jimdofree.com/,JP,6180303003569,合同会社SHIARA,シアラ,愛知県豊田市永覚新町3丁目17番地MIガーデン102号室,愛知県,23,
8179295774650,,JP,7350002009667,株式会社MINORI,ミノリ,宮崎県宮崎市佐土原町下田島12133-45,宮崎県,45,
7164753020541,http://oguro-hp.jp,JP,8430005001901,医療法人社団太黒胃腸内科病院,オオグロイチョウナイカビョウイン,北海道札幌市北区北十一条西3丁目1番15号,北海道,01,
5733680186675,http://www.fusegawa-naika.com,JP,4430005001987,医療法人社団布施川内科医院,フセガワナイカイイン,北海道札幌市北区新琴似七条14丁目4番23号,北海道,01,2023-04-03T03:27:06Z
9619745347926,http://www.tenbien.jp/,JP,3170005001981,社会福祉法人中庸会,チュウヨウカイ,和歌山県海南市七山964番地の1,和歌山県,30,
2212161347057,,JP,5430005002010,医療法人社団ふるげん内科・循環器クリニック,フルゲンナイカジュンカンキクリニック,北海道札幌市白石区北郷三条4丁目6番1号,北海道,01,
8832215420961,,JP,9430005004861,医療法人社団慈生会,ジセイカイ,北海道札幌市北区北三十八条西2丁目2番17号,北海道,01,
3332040612375,,JP,5430005001978,医療法人社団箱木歯科,シャダンハコギシカ,北海道札幌市北区篠路三条5丁目1番20号,北海道,01,
1781285453693,http://www.igarashi-c.jp/,JP,2130005009278,医療法人健心会,ケンシンカイ,京都府京田辺市河原神谷7-1,京都府,26,2023-04-03T10:59:42Z
8456265409209,,JP,6080105002374,特定非営利活動法人優輪会,ユウワカイ,静岡県駿東郡清水町徳倉405番地の6,静岡県,22,
1780444203886,http://ph-asami.co.jp/,JP,7430001045291,株式会社あさみ,アサミ,北海道札幌市北区北十三条西4丁目2番16号,北海道,01,
4366404455806,http://shinkawashindo.com,JP,8430005001513,医療法人新川新道整形外科病院,シンカワシンドウセイケイゲカビョウイン,北海道札幌市北区新川五条4丁目2番8号,北海道,01,
1453443526127,http://kai-reha.jp/,JP,2090005006263,医療法人久晴会,キュウセイカイ,山梨県甲斐市西八幡3990番地,山梨県,19,
2673603342751,http://kitasatsu.or.jp/,JP,9430005001677,医療法人社団北札幌病院,キタサッポロビョウイン,北海道札幌市北区新琴似九条1丁目1番1号,北海道,01,
6761098639268,http://www.yahata-hp.com,JP,9011405000063,医療法人社団翠会,ミドリカイ,東京都板橋区三園1丁目19番1号,東京都,13,
1057007060414,http://www.spmed.jp/medimap/detail/?id=676,JP,7430005001877,医療法人社団たちばなこどもクリニツク,タチバナコドモクリニック,北海道札幌市北区屯田四条1丁目7番10号,北海道,01,
6156825090989,http://www.suzuki-hp.or.jp,JP,8320005004452,医療法人久寿会,キュウジュカイ,大分県速見郡日出町大字藤原1691番地の1,大分県,44,
6632791002093,,JP,6430005014665,医療法人和,ワ,北海道札幌市厚別区上野幌三条4丁目19番26号ホクノー上野幌ビル2階,北海道,01,
6077907426373,http://www.hirama-byouin.or.jp/,JP,,,,,,,
2381214173616,,JP,,,,,,,
3614697067547,http://www.corecom.jp/about/,JP,3430001028663,コアファルマ株式会社,コアファルマ,北海道札幌市北区北三十二条西5丁目1番23号ビアンノース1階,北海道,01,
1568104066679,,JP,8430005001703,医療法人社団恒仁会,コウジンカイ,北海道札幌市厚別区もみじ台西6丁目1番7号,北海道,01,
3965377463529,http://www.town.hokkaido-kamikawa.lg.jp,JP,8000020014575,上川町,カミカワチョウ,北海道上川郡上川町南町180,北海道,01,2023-04-03T04:00:55Z
